#type,robotime,epoch,p_x,p_y,yaw
estimate,49459.67,1557093415203,-2.618,3.041,1.004
estimate,49459.87,1557093415403,-2.609,3.054,0.815
estimate,49460.055,1557093415588,-2.586,3.066,0.714
estimate,49460.263,1557093415797,-2.593,3.064,0.731
estimate,49460.462,1557093415995,-2.595,3.054,0.935
estimate,49460.644,1557093416177,-2.581,3.084,1.157
estimate,49460.848,1557093416381,-2.564,3.105,1.117
estimate,49461.049,1557093416582,-2.558,3.116,0.916
estimate,49461.236,1557093416769,-2.551,3.135,0.767
estimate,49461.451,1557093416984,-2.529,3.149,0.589
estimate,49461.654,1557093417187,-2.511,3.162,0.429
estimate,49461.854,1557093417387,-2.479,3.168,0.266
estimate,49462.053,1557093417586,-2.462,3.176,0.099
estimate,49462.25,1557093417784,-2.443,3.173,-0.068
estimate,49462.45,1557093417983,-2.412,3.169,-0.235
estimate,49462.646,1557093418179,-2.392,3.164,-0.401
estimate,49462.836,1557093418369,-2.369,3.152,-0.564
estimate,49463.035,1557093418568,-2.354,3.14,-0.729
estimate,49463.235,1557093418768,-2.339,3.126,-0.894
estimate,49463.44,1557093418973,-2.324,3.118,-1.014
estimate,49463.648,1557093419181,-2.319,3.109,-1.083
estimate,49463.838,1557093419371,-2.318,3.099,-1.168
estimate,49464.045,1557093419578,-2.329,3.104,-1.16
estimate,49464.24,1557093419774,-2.326,3.109,-1.023
estimate,49464.426,1557093419959,-2.318,3.103,-0.7
estimate,49464.622,1557093420155,-2.31,3.097,-0.63
estimate,49464.822,1557093420355,-2.3,3.089,-0.718
estimate,49465.02,1557093420553,-2.315,3.099,-0.705
estimate,49465.219,1557093420752,-2.307,3.098,-0.455
estimate,49465.413,1557093420946,-2.305,3.094,-0.124
estimate,49465.629,1557093421163,-2.319,3.1,0.171
estimate,49465.818,1557093421351,-2.311,3.085,0.492
estimate,49466.042,1557093421575,-2.313,3.095,0.802
estimate,49466.226,1557093421759,-2.315,3.097,1.116
estimate,49466.419,1557093421953,-2.313,3.103,1.193
estimate,49466.631,1557093422164,-2.288,3.145,1.192
estimate,49466.825,1557093422358,-2.276,3.174,1.15
estimate,49467.032,1557093422567,-2.268,3.188,0.989
estimate,49467.23,1557093422763,-2.248,3.217,0.721
estimate,49467.421,1557093422954,-2.226,3.224,0.504
estimate,49467.611,1557093423144,-2.209,3.232,0.597
estimate,49467.819,1557093423352,-2.211,3.241,0.902
estimate,49468.004,1557093423537,-2.204,3.247,1.201
estimate,49468.205,1557093423738,-2.2,3.241,1.523
estimate,49468.404,1557093423937,-2.224,3.251,1.833
estimate,49468.612,1557093424145,-2.209,3.253,2.141
estimate,49468.814,1557093424347,-2.204,3.215,2.465
estimate,49469.01,1557093424543,-2.201,3.243,2.77
estimate,49469.208,1557093424741,-2.207,3.239,3.063
estimate,49469.418,1557093424951,-2.206,3.237,-3.11
estimate,49469.617,1557093425151,-2.207,3.241,-3.138
estimate,49469.802,1557093425335,-2.231,3.231,-3.125
estimate,49469.998,1557093425531,-2.276,3.232,-3.122
estimate,49470.21,1557093425743,-2.312,3.24,-3.109
estimate,49470.413,1557093425946,-2.348,3.239,-3.138
estimate,49470.609,1557093426142,-2.393,3.239,3.126
estimate,49470.809,1557093426342,-2.429,3.246,3.122
estimate,49471.008,1557093426541,-2.465,3.24,3.127
estimate,49471.195,1557093426728,-2.499,3.242,3.13
estimate,49471.394,1557093426927,-2.543,3.246,3.135
estimate,49471.578,1557093427111,-2.582,3.247,3.135
estimate,49471.774,1557093427307,-2.616,3.244,3.135
estimate,49471.973,1557093427506,-2.663,3.241,3.142
estimate,49472.173,1557093427706,-2.695,3.245,-3.14
estimate,49472.372,1557093427905,-2.733,3.243,-3.14
estimate,49472.571,1557093428104,-2.751,3.245,-3.14
estimate,49472.775,1557093428308,-2.755,3.244,3.137
estimate,49472.99,1557093428523,-2.77,3.239,-3.14
estimate,49473.182,1557093428716,-2.757,3.241,-3.135
estimate,49473.382,1557093428915,-2.755,3.239,-2.89
estimate,49473.595,1557093429128,-2.76,3.24,-2.557
estimate,49473.792,1557093429325,-2.765,3.248,-2.251
estimate,49473.992,1557093429525,-2.766,3.244,-1.937
estimate,49474.197,1557093429730,-2.761,3.235,-1.707
estimate,49474.399,1557093429933,-2.763,3.234,-1.679
estimate,49474.594,1557093430127,-2.761,3.205,-1.661
estimate,49474.792,1557093430325,-2.77,3.19,-1.637
estimate,49474.972,1557093430505,-2.772,3.171,-1.615
estimate,49475.163,1557093430696,-2.775,3.136,-1.561
estimate,49475.364,1557093430897,-2.767,3.11,-1.522
estimate,49475.571,1557093431104,-2.762,3.082,-1.498
estimate,49475.776,1557093431309,-2.767,3.061,-1.493
estimate,49475.969,1557093431502,-2.755,3.016,-1.477
estimate,49476.19,1557093431723,-2.755,2.97,-1.471
estimate,49476.384,1557093431917,-2.75,2.917,-1.471
estimate,49476.577,1557093432110,-2.751,2.865,-1.471
estimate,49476.771,1557093432304,-2.741,2.795,-1.475
estimate,49476.978,1557093432511,-2.735,2.739,-1.474
estimate,49477.176,1557093432709,-2.727,2.683,-1.477
estimate,49477.374,1557093432907,-2.723,2.613,-1.475
estimate,49477.576,1557093433109,-2.715,2.559,-1.485
estimate,49477.776,1557093433309,-2.709,2.494,-1.474
estimate,49477.976,1557093433509,-2.705,2.45,-1.476
estimate,49478.176,1557093433709,-2.701,2.417,-1.475
estimate,49478.368,1557093433901,-2.7,2.421,-1.471
estimate,49478.557,1557093434090,-2.692,2.403,-1.474
estimate,49478.757,1557093434290,-2.694,2.376,-1.471
estimate,49478.955,1557093434488,-2.693,2.357,-1.485
estimate,49479.136,1557093434669,-2.691,2.337,-1.522
estimate,49479.339,1557093434872,-2.694,2.313,-1.558
estimate,49479.542,1557093435075,-2.688,2.3,-1.322
estimate,49479.74,1557093435273,-2.689,2.31,-1.013
estimate,49479.95,1557093435483,-2.693,2.295,-0.689
estimate,49480.149,1557093435683,-2.689,2.302,-0.382
estimate,49480.337,1557093435870,-2.674,2.307,-0.193
estimate,49480.534,1557093436067,-2.649,2.287,-0.098
estimate,49480.754,1557093436287,-2.599,2.277,-0.073
estimate,49480.955,1557093436488,-2.557,2.276,-0.061
estimate,49481.155,1557093436688,-2.528,2.294,-0.059
estimate,49481.358,1557093436893,-2.513,2.276,-0.077
estimate,49481.545,1557093437079,-2.495,2.289,-0.081
estimate,49481.738,1557093437271,-2.476,2.287,-0.085
estimate,49481.934,1557093437467,-2.455,2.281,-0.06
estimate,49482.147,1557093437680,-2.42,2.285,-0.034
estimate,49482.346,1557093437879,-2.383,2.283,-0.009
estimate,49482.558,1557093438091,-2.352,2.283,-0.001
estimate,49482.762,1557093438295,-2.346,2.285,-0.162
estimate,49482.952,1557093438485,-2.339,2.284,-0.475
estimate,49483.155,1557093438688,-2.337,2.276,-0.79
estimate,49483.335,1557093438868,-2.341,2.257,-1.044
estimate,49483.537,1557093439070,-2.332,2.27,-1.154
estimate,49483.721,1557093439254,-2.32,2.238,-1.208
estimate,49483.93,1557093439463,-2.31,2.21,-1.231
estimate,49484.125,1557093439658,-2.3,2.175,-1.232
estimate,49484.333,1557093439867,-2.294,2.156,-1.228
estimate,49484.531,1557093440064,-2.286,2.136,-1.226
estimate,49484.744,1557093440277,-2.291,2.148,-1.335
estimate,49484.944,1557093440477,-2.286,2.144,-1.656
estimate,49485.129,1557093440662,-2.279,2.131,-1.944
estimate,49485.323,1557093440857,-2.278,2.123,-2.268
estimate,49485.516,1557093441049,-2.278,2.131,-2.583
estimate,49485.714,1557093441247,-2.284,2.133,-2.896
estimate,49485.914,1557093441446,-2.294,2.126,-3.064
estimate,49486.112,1557093441645,-2.324,2.139,-3.127
estimate,49486.314,1557093441847,-2.362,2.131,3.14
estimate,49486.521,1557093442055,-2.408,2.129,-3.14
estimate,49486.725,1557093442258,-2.466,2.126,-3.133
estimate,49486.924,1557093442457,-2.522,2.123,-3.134
estimate,49487.098,1557093442631,-2.561,2.125,-3.13
estimate,49487.297,1557093442830,-2.589,2.119,3.139
estimate,49487.516,1557093443049,-2.618,2.132,3.132
estimate,49487.715,1557093443248,-2.631,2.114,-3.077
estimate,49487.919,1557093443452,-2.645,2.139,-2.844
estimate,49488.126,1557093443659,-2.654,2.115,-2.574
estimate,49488.314,1557093443847,-2.671,2.121,-2.335
estimate,49488.517,1557093444050,-2.668,2.107,-2.063
estimate,49488.713,1557093444246,-2.671,2.106,-1.799
estimate,49488.907,1557093444440,-2.676,2.092,-1.543
estimate,49489.112,1557093444645,-2.673,2.077,-1.296
estimate,49489.315,1557093444848,-2.673,2.065,-1.014
estimate,49489.511,1557093445044,-2.666,2.065,-0.765
estimate,49489.706,1557093445239,-2.659,2.061,-0.51
estimate,49489.917,1557093445450,-2.636,2.062,-0.266
estimate,49490.115,1557093445648,-2.621,2.045,-0.084
estimate,49490.315,1557093445848,-2.596,2.052,0.014
estimate,49490.518,1557093446051,-2.565,2.052,0.019
estimate,49490.701,1557093446234,-2.516,2.048,0.014
estimate,49490.886,1557093446419,-2.472,2.054,-0.006
estimate,49491.094,1557093446627,-2.414,2.055,-0.005
estimate,49491.302,1557093446835,-2.378,2.048,-0.006
estimate,49491.504,1557093447037,-2.35,2.048,-0.005
estimate,49491.697,1557093447230,-2.319,2.054,-0.007
estimate,49491.914,1557093447447,-2.305,2.062,-0.129
estimate,49492.137,1557093447672,-2.31,2.061,-0.428
estimate,49492.296,1557093447829,-2.31,2.051,-0.731
estimate,49492.479,1557093448012,-2.307,2.05,-1.047
estimate,49492.673,1557093448206,-2.303,2.036,-1.359
estimate,49492.875,1557093448408,-2.308,2.052,-1.674
estimate,49493.071,1557093448604,-2.312,2.046,-1.971
estimate,49493.271,1557093448804,-2.314,2.047,-2.297
estimate,49493.474,1557093449007,-2.323,2.024,-2.42
estimate,49493.678,1557093449211,-2.345,2.02,-2.477
estimate,49493.893,1557093449426,-2.383,1.978,-2.481
estimate,49494.09,1557093449623,-2.413,1.967,-2.494
estimate,49494.285,1557093449818,-2.426,1.957,-2.483
estimate,49494.477,1557093450010,-2.438,1.948,-2.48
estimate,49494.675,1557093450208,-2.464,1.941,-2.469
estimate,49494.878,1557093450411,-2.472,1.921,-2.471
estimate,49495.085,1557093450618,-2.486,1.918,-2.567
estimate,49495.291,1557093450824,-2.483,1.915,-2.877
estimate,49495.475,1557093451008,-2.497,1.913,-3.068
estimate,49495.673,1557093451206,-2.514,1.917,-3.14
estimate,49495.861,1557093451394,-2.555,1.92,3.13
estimate,49496.057,1557093451590,-2.595,1.909,3.132
estimate,49496.261,1557093451794,-2.622,1.914,3.138
estimate,49496.476,1557093452009,-2.625,1.912,-2.946
estimate,49496.671,1557093452204,-2.626,1.915,-2.626
estimate,49496.874,1557093452407,-2.627,1.915,-2.311
estimate,49497.071,1557093452604,-2.633,1.915,-2.014
estimate,49497.286,1557093452819,-2.63,1.91,-1.798
estimate,49497.495,1557093453028,-2.63,1.87,-1.733
estimate,49497.654,1557093453187,-2.636,1.831,-1.715
estimate,49497.877,1557093453410,-2.642,1.789,-1.704
estimate,49498.063,1557093453596,-2.644,1.775,-1.712
estimate,49498.262,1557093453795,-2.646,1.762,-1.678
estimate,49498.463,1557093453996,-2.647,1.726,-1.606
estimate,49498.654,1557093454187,-2.648,1.697,-1.551
estimate,49498.857,1557093454390,-2.646,1.683,-1.554
estimate,49499.056,1557093454589,-2.647,1.652,-1.54
estimate,49499.254,1557093454787,-2.647,1.619,-1.525
estimate,49499.442,1557093454975,-2.646,1.601,-1.52
estimate,49499.638,1557093455171,-2.646,1.6,-1.392
estimate,49499.834,1557093455367,-2.641,1.593,-1.077
estimate,49500.032,1557093455565,-2.648,1.596,-0.764
estimate,49500.23,1557093455763,-2.644,1.597,-0.451
estimate,49500.435,1557093455968,-2.643,1.592,-0.145
estimate,49500.637,1557093456170,-2.614,1.593,-0.033
estimate,49500.847,1557093456380,-2.586,1.589,0.01
estimate,49501.055,1557093456588,-2.557,1.591,0.012
estimate,49501.245,1557093456778,-2.554,1.588,-0.147
estimate,49501.454,1557093456987,-2.535,1.593,-0.35
estimate,49501.65,1557093457184,-2.513,1.575,-0.418
estimate,49501.837,1557093457370,-2.485,1.561,-0.455
estimate,49502.046,1557093457579,-2.424,1.531,-0.468
estimate,49502.234,1557093457767,-2.385,1.513,-0.473
estimate,49502.435,1557093457968,-2.355,1.497,-0.464
estimate,49502.633,1557093458170,-2.338,1.487,-0.459
estimate,49502.821,1557093458354,-2.319,1.479,-0.455
estimate,49503.015,1557093458548,-2.305,1.473,-0.455
estimate,49503.227,1557093458760,-2.302,1.473,-0.665
estimate,49503.422,1557093458955,-2.294,1.48,-1.006
estimate,49503.635,1557093459168,-2.3,1.487,-1.308
estimate,49503.835,1557093459368,-2.301,1.476,-1.623
estimate,49504.032,1557093459565,-2.301,1.473,-1.923
estimate,49504.231,1557093459765,-2.307,1.475,-2.244
estimate,49504.452,1557093459985,-2.301,1.479,-2.551
estimate,49504.621,1557093460154,-2.301,1.469,-2.864
estimate,49504.817,1557093460350,-2.32,1.486,-3.079
estimate,49505.033,1557093460566,-2.343,1.491,3.117
estimate,49505.232,1557093460765,-2.365,1.486,3.115
estimate,49505.417,1557093460950,-2.407,1.48,3.123
estimate,49505.619,1557093461152,-2.462,1.487,3.132
estimate,49505.818,1557093461351,-2.517,1.492,3.138
estimate,49506.01,1557093461543,-2.566,1.473,-3.131
estimate,49506.204,1557093461737,-2.589,1.471,-3.134
estimate,49506.396,1557093461929,-2.621,1.482,-3.141
estimate,49506.597,1557093462130,-2.64,1.468,-3.056
estimate,49506.796,1557093462330,-2.649,1.459,-2.811
estimate,49506.992,1557093462525,-2.673,1.46,-2.543
estimate,49507.194,1557093462726,-2.684,1.462,-2.298
estimate,49507.409,1557093462942,-2.685,1.434,-2.021
estimate,49507.614,1557093463147,-2.702,1.428,-1.771
estimate,49507.81,1557093463343,-2.707,1.411,-1.515
estimate,49508.006,1557093463539,-2.692,1.399,-1.259
estimate,49508.194,1557093463727,-2.685,1.389,-0.989
estimate,49508.4,1557093463933,-2.672,1.384,-0.733
estimate,49508.602,1557093464135,-2.663,1.358,-0.471
estimate,49508.811,1557093464344,-2.649,1.359,-0.235
estimate,49509.012,1557093464545,-2.619,1.335,-0.046
estimate,49509.212,1557093464745,-2.595,1.336,0.004
estimate,49509.414,1557093464947,-2.561,1.336,0.008
estimate,49509.613,1557093465146,-2.51,1.337,0.009
estimate,49509.809,1557093465342,-2.46,1.346,0.002
estimate,49510.008,1557093465541,-2.401,1.346,-0.006
estimate,49510.194,1557093465727,-2.357,1.356,-0.016
estimate,49510.385,1557093465918,-2.325,1.345,-0.015
estimate,49510.583,1557093466116,-2.294,1.353,-0.019
estimate,49510.775,1557093466308,-2.272,1.343,-0.021
estimate,49511.012,1557093466545,-2.263,1.343,-0.224
estimate,49511.195,1557093466728,-2.26,1.343,-0.529
estimate,49511.403,1557093466936,-2.248,1.344,-0.781
estimate,49511.58,1557093467113,-2.231,1.325,-0.868
estimate,49511.775,1557093467308,-2.2,1.298,-0.896
estimate,49511.985,1557093467518,-2.192,1.265,-0.903
estimate,49512.192,1557093467725,-2.177,1.258,-0.894
estimate,49512.391,1557093467924,-2.167,1.246,-0.887
estimate,49512.592,1557093468125,-2.154,1.23,-0.882
estimate,49512.798,1557093468331,-2.153,1.229,-0.993
estimate,49512.987,1557093468520,-2.145,1.225,-1.316
estimate,49513.179,1557093468712,-2.152,1.222,-1.629
estimate,49513.372,1557093468905,-2.149,1.218,-1.935
estimate,49513.568,1557093469101,-2.153,1.222,-2.255
estimate,49513.77,1557093469303,-2.15,1.222,-2.561
estimate,49513.958,1557093469491,-2.149,1.229,-2.852
estimate,49514.158,1557093469691,-2.163,1.223,-3.065
estimate,49514.356,1557093469889,-2.173,1.22,-3.124
estimate,49514.558,1557093470091,-2.206,1.229,3.134
estimate,49514.774,1557093470307,-2.253,1.229,3.132
estimate,49514.974,1557093470507,-2.31,1.23,3.138
estimate,49515.158,1557093470691,-2.372,1.228,-3.131
estimate,49515.375,1557093470909,-2.432,1.227,-3.128
estimate,49515.572,1557093471105,-2.489,1.228,-3.127
estimate,49515.774,1557093471307,-2.537,1.226,-3.136
estimate,49515.971,1557093471505,-2.569,1.215,-3.139
estimate,49516.174,1557093471707,-2.601,1.22,3.132
estimate,49516.369,1557093471902,-2.625,1.221,3.124
estimate,49516.557,1557093472090,-2.643,1.217,-3.079
estimate,49516.754,1557093472287,-2.66,1.215,-2.843
estimate,49516.934,1557093472467,-2.677,1.207,-2.583
estimate,49517.142,1557093472675,-2.675,1.193,-2.31
estimate,49517.36,1557093472893,-2.689,1.183,-2.043
estimate,49517.558,1557093473091,-2.699,1.165,-1.794
estimate,49517.761,1557093473295,-2.715,1.149,-1.537
estimate,49517.96,1557093473493,-2.69,1.13,-1.274
estimate,49518.16,1557093473693,-2.68,1.112,-1.012
estimate,49518.362,1557093473895,-2.686,1.126,-0.771
estimate,49518.55,1557093474083,-2.67,1.094,-0.507
estimate,49518.736,1557093474270,-2.649,1.097,-0.239
estimate,49518.951,1557093474484,-2.642,1.093,-0.08
estimate,49519.143,1557093474676,-2.607,1.089,0.02
estimate,49519.354,1557093474887,-2.575,1.081,0.029
estimate,49519.55,1557093475083,-2.522,1.089,0.019
estimate,49519.746,1557093475279,-2.476,1.097,-0.002
estimate,49519.95,1557093475483,-2.416,1.093,-0.012
estimate,49520.15,1557093475683,-2.359,1.093,-0.013
estimate,49520.342,1557093475875,-2.308,1.092,-0.011
estimate,49520.536,1557093476069,-2.254,1.097,-0.016
estimate,49520.729,1557093476262,-2.225,1.102,-0.018
estimate,49520.932,1557093476465,-2.191,1.096,-0.008
estimate,49521.131,1557093476664,-2.163,1.099,-0.006
estimate,49521.331,1557093476864,-2.145,1.088,-0.164
estimate,49521.519,1557093477052,-2.13,1.09,-0.412
estimate,49521.74,1557093477273,-2.107,1.081,-0.684
estimate,49521.943,1557093477476,-2.1,1.06,-0.935
estimate,49522.121,1557093477654,-2.091,1.069,-1.185
estimate,49522.323,1557093477856,-2.082,1.042,-1.458
estimate,49522.532,1557093478065,-2.083,1.024,-1.706
estimate,49522.734,1557093478267,-2.095,0.999,-1.971
estimate,49522.928,1557093478461,-2.101,0.99,-2.221
estimate,49523.137,1557093478670,-2.103,0.977,-2.485
estimate,49523.328,1557093478861,-2.131,0.968,-2.752
estimate,49523.526,1557093479059,-2.151,0.957,-2.995
estimate,49523.735,1557093479268,-2.17,0.956,-3.128
estimate,49523.921,1557093479454,-2.201,0.956,3.126
estimate,49524.113,1557093479646,-2.229,0.958,3.136
estimate,49524.316,1557093479849,-2.291,0.959,3.135
estimate,49524.525,1557093480058,-2.35,0.96,3.128
estimate,49524.725,1557093480258,-2.409,0.965,3.139
estimate,49524.923,1557093480456,-2.465,0.96,3.141
estimate,49525.121,1557093480654,-2.51,0.964,-3.133
estimate,49525.315,1557093480848,-2.542,0.957,-3.133
estimate,49525.512,1557093481045,-2.568,0.959,-3.129
estimate,49525.699,1557093481232,-2.601,0.958,-3.127
estimate,49525.919,1557093481452,-2.618,0.962,-3.017
estimate,49526.106,1557093481639,-2.647,0.949,-2.786
estimate,49526.304,1557093481837,-2.654,0.933,-2.512
estimate,49526.507,1557093482040,-2.654,0.92,-2.255
estimate,49526.711,1557093482244,-2.675,0.916,-1.995
estimate,49526.913,1557093482446,-2.689,0.914,-1.748
estimate,49527.11,1557093482643,-2.677,0.854,-1.453
estimate,49527.303,1557093482836,-2.68,0.837,-1.199
estimate,49527.494,1557093483027,-2.676,0.83,-0.956
estimate,49527.694,1557093483227,-2.662,0.842,-0.709
estimate,49527.892,1557093483425,-2.651,0.803,-0.446
estimate,49528.088,1557093483621,-2.631,0.794,-0.199
estimate,49528.29,1557093483823,-2.611,0.795,-0.041
estimate,49528.489,1557093484022,-2.572,0.788,0.021
estimate,49528.692,1557093484225,-2.537,0.799,0.008
estimate,49528.889,1557093484422,-2.479,0.796,0.012
estimate,49529.073,1557093484607,-2.432,0.801,0.003
estimate,49529.272,1557093484805,-2.373,0.801,-0.001
estimate,49529.469,1557093485002,-2.316,0.81,-0.0
estimate,49529.694,1557093485227,-2.263,0.809,-0.015
estimate,49529.889,1557093485422,-2.214,0.809,-0.018
estimate,49530.09,1557093485624,-2.186,0.807,-0.014
estimate,49530.283,1557093485816,-2.149,0.808,-0.009
estimate,49530.487,1557093486021,-2.12,0.806,-0.01
estimate,49530.689,1557093486222,-2.106,0.813,-0.116
estimate,49530.879,1557093486412,-2.082,0.802,-0.357
estimate,49531.096,1557093486629,-2.072,0.789,-0.638
estimate,49531.29,1557093486823,-2.052,0.775,-0.881
estimate,49531.484,1557093487018,-2.042,0.765,-1.142
estimate,49531.689,1557093487222,-2.042,0.744,-1.404
estimate,49531.892,1557093487425,-2.036,0.725,-1.667
estimate,49532.084,1557093487617,-2.046,0.706,-1.929
estimate,49532.29,1557093487824,-2.046,0.69,-2.181
estimate,49532.479,1557093488013,-2.062,0.689,-2.42
estimate,49532.663,1557093488196,-2.075,0.671,-2.675
estimate,49532.871,1557093488404,-2.103,0.657,-2.928
estimate,49533.084,1557093488617,-2.121,0.663,-3.083
estimate,49533.268,1557093488801,-2.145,0.656,3.116
estimate,49533.472,1557093489005,-2.176,0.657,3.116
estimate,49533.666,1557093489199,-2.229,0.664,3.118
estimate,49533.87,1557093489403,-2.271,0.665,3.128
estimate,49534.067,1557093489600,-2.332,0.66,-3.141
estimate,49534.261,1557093489795,-2.388,0.665,-3.133
estimate,49534.451,1557093489984,-2.453,0.663,-3.14
estimate,49534.65,1557093490183,-2.506,0.658,-3.136
estimate,49534.851,1557093490383,-2.517,0.658,-3.131
estimate,49535.05,1557093490583,-2.552,0.654,-3.134
estimate,49535.25,1557093490783,-2.585,0.654,-3.136
estimate,49535.436,1557093490969,-2.6,0.65,-3.079
estimate,49535.665,1557093491199,-2.612,0.648,-2.863
estimate,49535.874,1557093491407,-2.627,0.647,-2.606
estimate,49536.045,1557093491578,-2.65,0.626,-2.334
estimate,49536.237,1557093491770,-2.67,0.616,-2.079
estimate,49536.437,1557093491970,-2.675,0.595,-1.819
estimate,49536.655,1557093492188,-2.664,0.579,-1.556
estimate,49536.852,1557093492385,-2.673,0.556,-1.299
estimate,49537.062,1557093492595,-2.668,0.542,-1.06
estimate,49537.255,1557093492788,-2.649,0.524,-0.783
estimate,49537.447,1557093492980,-2.634,0.515,-0.529
estimate,49537.66,1557093493193,-2.626,0.501,-0.268
estimate,49537.836,1557093493369,-2.594,0.503,-0.095
estimate,49538.048,1557093493581,-2.563,0.507,0.014
estimate,49538.254,1557093493787,-2.541,0.505,0.029
estimate,49538.44,1557093493973,-2.496,0.506,0.015
estimate,49538.646,1557093494179,-2.449,0.506,0.002
estimate,49538.844,1557093494377,-2.393,0.511,-0.006
estimate,49539.046,1557093494579,-2.337,0.508,-0.004
estimate,49539.246,1557093494779,-2.27,0.508,-0.004
estimate,49539.438,1557093494975,-2.23,0.512,-0.007
estimate,49539.629,1557093495162,-2.192,0.51,-0.005
estimate,49539.845,1557093495378,-2.157,0.508,-0.001
estimate,49540.044,1557093495577,-2.126,0.508,-0.004
estimate,49540.249,1557093495782,-2.114,0.505,-0.083
estimate,49540.446,1557093495979,-2.105,0.503,-0.341
estimate,49540.645,1557093496179,-2.072,0.492,-0.602
estimate,49540.835,1557093496368,-2.073,0.481,-0.839
estimate,49541.032,1557093496565,-2.063,0.468,-1.084
estimate,49541.228,1557093496762,-2.044,0.453,-1.361
estimate,49541.422,1557093496955,-2.023,0.424,-1.612
estimate,49541.609,1557093497142,-2.024,0.406,-1.876
estimate,49541.808,1557093497341,-2.044,0.385,-2.107
estimate,49542.006,1557093497539,-2.067,0.409,-2.389
estimate,49542.211,1557093497744,-2.102,0.38,-2.667
estimate,49542.409,1557093497942,-2.104,0.35,-2.907
estimate,49542.611,1557093498144,-2.133,0.375,-3.097
estimate,49542.788,1557093498321,-2.163,0.375,3.114
estimate,49542.998,1557093498531,-2.196,0.371,3.119
estimate,49543.192,1557093498726,-2.234,0.372,3.124
estimate,49543.413,1557093498947,-2.295,0.376,3.132
estimate,49543.613,1557093499146,-2.341,0.359,-3.137
estimate,49543.812,1557093499345,-2.409,0.374,-3.138
estimate,49544.013,1557093499546,-2.452,0.357,-3.118
estimate,49544.216,1557093499749,-2.498,0.365,-3.111
estimate,49544.407,1557093499940,-2.526,0.355,-3.107
estimate,49544.604,1557093500137,-2.553,0.348,-3.106
estimate,49544.797,1557093500330,-2.585,0.354,-3.109
estimate,49544.996,1557093500529,-2.608,0.341,-2.986
estimate,49545.217,1557093500750,-2.633,0.356,-2.747
estimate,49545.41,1557093500943,-2.651,0.33,-2.476
estimate,49545.609,1557093501142,-2.672,0.31,-2.209
estimate,49545.812,1557093501345,-2.681,0.296,-1.947
estimate,49546.011,1557093501545,-2.687,0.279,-1.695
estimate,49546.206,1557093501739,-2.692,0.254,-1.439
estimate,49546.398,1557093501933,-2.662,0.235,-1.17
estimate,49546.593,1557093502126,-2.657,0.221,-0.918
estimate,49546.81,1557093502343,-2.641,0.208,-0.652
estimate,49547.012,1557093502545,-2.645,0.208,-0.414
estimate,49547.195,1557093502728,-2.62,0.197,-0.199
estimate,49547.398,1557093502932,-2.597,0.207,-0.049
estimate,49547.59,1557093503123,-2.566,0.205,0.008
estimate,49547.784,1557093503317,-2.532,0.205,0.006
estimate,49547.988,1557093503521,-2.484,0.199,0.014
estimate,49548.181,1557093503714,-2.431,0.199,0.011
estimate,49548.37,1557093503903,-2.372,0.195,0.002
estimate,49548.569,1557093504102,-2.309,0.196,0.009
estimate,49548.768,1557093504301,-2.261,0.21,-0.008
estimate,49548.97,1557093504503,-2.193,0.194,0.011
estimate,49549.171,1557093504704,-2.169,0.194,0.01
estimate,49549.369,1557093504902,-2.157,0.193,-0.0
estimate,49549.573,1557093505106,-2.109,0.195,0.01
estimate,49549.774,1557093505306,-2.116,0.19,-0.171
estimate,49549.975,1557093505508,-2.115,0.192,-0.496
estimate,49550.167,1557093505700,-2.109,0.194,-0.809
estimate,49550.372,1557093505905,-2.097,0.191,-1.113
estimate,49550.567,1557093506100,-2.116,0.184,-1.329
estimate,49550.773,1557093506306,-2.107,0.158,-1.392
estimate,49550.97,1557093506503,-2.096,0.12,-1.417
estimate,49551.172,1557093506705,-2.099,0.111,-1.424
estimate,49551.368,1557093506901,-2.09,0.08,-1.414
estimate,49551.564,1557093507097,-2.077,0.081,-1.362
estimate,49551.755,1557093507288,-2.094,0.076,-1.211
estimate,49551.967,1557093507500,-2.085,0.055,-1.078
estimate,49552.176,1557093507709,-2.093,0.043,-1.156
estimate,49552.366,1557093507899,-2.076,0.039,-1.287
estimate,49552.564,1557093508097,-2.056,0.024,-1.363
estimate,49552.783,1557093508316,-2.067,0.01,-1.511
estimate,49552.963,1557093508496,-2.048,0.003,-1.691
estimate,49553.164,1557093508697,-2.052,-0.017,-1.868
estimate,49553.364,1557093508897,-2.061,-0.025,-2.004
estimate,49553.559,1557093509092,-2.064,-0.036,-1.897
estimate,49553.761,1557093509294,-2.059,-0.026,-1.632
estimate,49553.942,1557093509475,-2.086,-0.01,-1.451
estimate,49554.164,1557093509697,-2.067,-0.023,-1.115
estimate,49554.35,1557093509883,-2.072,-0.026,-0.842
estimate,49554.561,1557093510094,-2.072,-0.022,-0.524
estimate,49554.754,1557093510288,-2.06,-0.004,-0.21
estimate,49554.962,1557093510495,-2.033,-0.026,-0.177
estimate,49555.165,1557093510698,-2.012,-0.023,-0.371
estimate,49555.337,1557093510870,-1.999,-0.021,-0.551
estimate,49555.529,1557093511062,-1.967,-0.063,-0.713
estimate,49555.728,1557093511261,-1.96,-0.061,-0.884
