#x,y,orient,time,time_rel,RSS,noise,frameLen,channelFreq,type,fragNum
0.986,5.119,3.124,1557093205.229394000,1268.387319000,-66,-92,298,2412,8,0
0.941,5.12,3.135,1557093205.329850000,1268.487775000,-64,-92,298,2412,8,0
0.941,5.12,3.135,1557093205.432436000,1268.590361000,-67,-92,298,2412,8,0
0.904,5.12,3.138,1557093205.534709000,1268.692634000,-65,-92,298,2412,8,0
0.904,5.12,3.138,1557093205.637115000,1268.795040000,-66,-92,298,2412,8,0
0.871,5.121,3.133,1557093205.739661000,1268.897586000,-64,-92,298,2412,8,0
0.871,5.121,3.133,1557093205.841981000,1268.999906000,-63,-92,298,2412,8,0
0.848,5.116,3.117,1557093205.948455000,1269.106380000,-61,-92,298,2412,8,0
0.815,5.115,3.127,1557093206.149222000,1269.307147000,-65,-92,298,2412,8,0
0.815,5.115,3.127,1557093206.256189000,1269.414114000,-66,-92,298,2412,8,0
0.811,5.128,2.981,1557093206.353829000,1269.511754000,-69,-92,298,2412,8,0
0.811,5.128,2.981,1557093206.456154000,1269.614079000,-68,-92,298,2412,8,0
0.808,5.117,2.664,1557093206.559303000,1269.717228000,-71,-92,298,2412,8,0
0.808,5.117,2.664,1557093206.661109000,1269.819034000,-71,-92,298,2412,8,0
0.812,5.114,2.351,1557093206.767611000,1269.925536000,-62,-92,298,2412,8,0
0.812,5.114,2.351,1557093206.866992000,1270.024917000,-61,-92,298,2412,8,0
0.812,5.118,2.045,1557093206.968337000,1270.126262000,-60,-92,298,2412,8,0
0.811,5.111,1.733,1557093207.070639000,1270.228564000,-61,-92,298,2412,8,0
0.811,5.111,1.733,1557093207.173058000,1270.330983000,-62,-92,298,2412,8,0
0.804,5.119,1.418,1557093207.279199000,1270.437124000,-65,-92,298,2412,8,0
0.804,5.119,1.418,1557093207.381409000,1270.539334000,-68,-92,298,2412,8,0
0.805,5.131,1.114,1557093207.480322000,1270.638247000,-67,-92,298,2412,8,0
0.805,5.131,1.114,1557093207.586882000,1270.744807000,-64,-92,298,2412,8,0
0.809,5.127,0.807,1557093207.689189000,1270.847114000,-62,-92,298,2412,8,0
0.809,5.127,0.807,1557093207.791618000,1270.949543000,-62,-92,298,2412,8,0
0.809,5.127,0.807,1557093207.866569000,1271.024494000,-63,-92,180,2412,32,0
0.809,5.127,0.807,1557093207.870317000,1271.028242000,-64,-92,160,2412,32,0
0.809,5.127,0.807,1557093207.889927000,1271.047852000,-65,-92,298,2412,8,0
0.823,5.141,0.72,1557093207.936822000,1271.094747000,-66,-92,495,2412,32,0
0.823,5.141,0.72,1557093207.996493000,1271.154418000,-65,-92,298,2412,8,0
0.85,5.151,0.686,1557093208.099933000,1271.257858000,-63,-92,298,2412,8,0
0.85,5.151,0.686,1557093208.201349000,1271.359274000,-62,-92,298,2412,8,0
0.873,5.17,0.675,1557093208.299451000,1271.457376000,-68,-92,298,2412,8,0
0.873,5.17,0.675,1557093208.402220000,1271.560145000,-67,-92,298,2412,8,0
0.893,5.205,0.673,1557093208.504343000,1271.662268000,-63,-92,298,2412,8,0
0.893,5.205,0.673,1557093208.606689000,1271.764614000,-61,-92,298,2412,8,0
0.908,5.217,0.693,1557093208.709515000,1271.867440000,-62,-92,298,2412,8,0
0.908,5.217,0.693,1557093208.811495000,1271.969420000,-62,-92,298,2412,8,0
0.924,5.229,0.712,1557093208.918154000,1272.076079000,-61,-92,298,2412,8,0
0.924,5.229,0.712,1557093209.016333000,1272.174258000,-59,-92,298,2412,8,0
0.928,5.22,0.814,1557093209.118739000,1272.276664000,-61,-92,298,2412,8,0
0.928,5.22,0.814,1557093209.221072000,1272.378997000,-62,-92,298,2412,8,0
0.939,5.221,0.983,1557093209.328017000,1272.485942000,-62,-92,298,2412,8,0
0.939,5.221,0.983,1557093209.430098000,1272.588023000,-63,-92,298,2412,8,0
0.949,5.243,1.053,1557093209.532116000,1272.690041000,-65,-92,298,2412,8,0
0.949,5.243,1.053,1557093209.631805000,1272.789730000,-67,-92,298,2412,8,0
0.966,5.273,1.057,1557093209.733171000,1272.891096000,-67,-92,298,2412,8,0
0.966,5.273,1.057,1557093209.835407000,1272.993332000,-67,-92,298,2412,8,0
0.98,5.316,1.056,1557093209.942422000,1273.100347000,-68,-92,298,2412,8,0
0.98,5.316,1.056,1557093210.040369000,1273.198294000,-69,-92,298,2412,8,0
0.992,5.32,1.045,1557093210.146876000,1273.304801000,-66,-92,298,2412,8,0
0.992,5.32,1.045,1557093210.245120000,1273.403045000,-66,-92,298,2412,8,0
0.992,5.324,1.173,1557093210.353718000,1273.511643000,-66,-92,298,2412,8,0
0.992,5.324,1.173,1557093210.454077000,1273.612002000,-66,-92,298,2412,8,0
0.992,5.335,1.393,1557093210.556396000,1273.714321000,-66,-92,298,2412,8,0
0.992,5.335,1.393,1557093210.658963000,1273.816888000,-63,-92,298,2412,8,0
0.996,5.366,1.47,1557093210.757557000,1273.915482000,-58,-92,298,2412,8,0
0.996,5.366,1.47,1557093210.859470000,1274.017395000,-58,-92,298,2412,8,0
0.998,5.397,1.492,1557093210.962062000,1274.119987000,-59,-92,298,2412,8,0
0.998,5.397,1.492,1557093211.064312000,1274.222237000,-60,-92,298,2412,8,0
1.004,5.436,1.505,1557093211.166702000,1274.324627000,-58,-92,298,2412,8,0
1.004,5.436,1.505,1557093211.269210000,1274.427135000,-62,-92,298,2412,8,0
1.002,5.445,1.483,1557093211.371511000,1274.529436000,-71,-92,298,2412,8,0
1.004,5.467,1.475,1557093211.479781000,1274.637706000,-64,-92,298,2412,8,0
1.004,5.467,1.475,1557093211.576435000,1274.734360000,-62,-92,298,2412,8,0
1.003,5.5,1.513,1557093211.678893000,1274.836818000,-62,-92,298,2412,8,0
1.003,5.5,1.513,1557093211.781183000,1274.939108000,-63,-92,298,2412,8,0
1.003,5.536,1.549,1557093211.887660000,1275.045585000,-61,-92,298,2412,8,0
1.003,5.536,1.549,1557093211.990134000,1275.148059000,-62,-92,298,2412,8,0
1.007,5.559,1.592,1557093212.088234000,1275.246159000,-61,-92,298,2412,8,0
1.007,5.56,1.598,1557093212.293169000,1275.451094000,-65,-92,298,2412,8,0
1.007,5.56,1.598,1557093212.395477000,1275.553402000,-68,-92,298,2412,8,0
1.008,5.559,1.804,1557093212.497933000,1275.655858000,-67,-92,298,2412,8,0
1.008,5.559,1.804,1557093212.600505000,1275.758430000,-64,-92,298,2412,8,0
1.005,5.568,2.139,1557093212.707304000,1275.865229000,-71,-92,298,2412,8,0
1.005,5.568,2.139,1557093212.805111000,1275.963036000,-67,-92,298,2412,8,0
1.005,5.574,2.454,1557093212.907555000,1276.065480000,-63,-92,298,2412,8,0
1.005,5.574,2.454,1557093213.009844000,1276.167769000,-66,-92,298,2412,8,0
1.005,5.555,2.751,1557093213.112248000,1276.270173000,-68,-92,298,2412,8,0
1.005,5.555,2.751,1557093213.218117000,1276.376042000,-61,-92,298,2412,8,0
1.01,5.559,3.074,1557093213.317153000,1276.475078000,-58,-92,298,2412,8,0
1.01,5.559,3.074,1557093213.423816000,1276.581741000,-63,-92,298,2412,8,0
1.007,5.559,-2.906,1557093213.522399000,1276.680324000,-72,-92,298,2412,8,0
1.007,5.559,-2.906,1557093213.549446000,1276.707371000,-70,-92,228,2412,32,0
1.007,5.559,-2.906,1557093213.628432000,1276.786357000,-65,-92,298,2412,8,0
1.006,5.583,-2.6,1557093213.732124000,1276.890049000,-63,-92,298,2412,8,0
1.006,5.583,-2.6,1557093213.829201000,1276.987126000,-65,-92,298,2412,8,0
1.002,5.574,-2.275,1557093213.932025000,1277.089950000,-68,-92,298,2412,8,0
1.002,5.574,-2.275,1557093214.038168000,1277.196093000,-67,-92,298,2412,8,0
1.009,5.556,-1.99,1557093214.140370000,1277.298295000,-67,-92,298,2412,8,0
1.009,5.556,-1.99,1557093214.238656000,1277.396581000,-66,-92,298,2412,8,0
0.995,5.558,-1.929,1557093214.270938000,1277.428863000,-62,-92,292,2412,5,0
0.995,5.558,-1.929,1557093214.341050000,1277.498975000,-64,-92,298,2412,8,0
0.995,5.558,-1.929,1557093214.443511000,1277.601436000,-64,-92,298,2412,8,0
0.986,5.511,-1.904,1557093214.545973000,1277.703898000,-66,-92,298,2412,8,0
0.986,5.511,-1.904,1557093214.652513000,1277.810438000,-68,-92,298,2412,8,0
0.975,5.478,-1.898,1557093214.751049000,1277.908974000,-65,-92,298,2412,8,0
0.955,5.419,-1.908,1557093214.857071000,1278.014996000,-64,-92,298,2412,8,0
0.955,5.419,-1.908,1557093214.955496000,1278.113421000,-63,-92,298,2412,8,0
0.942,5.371,-1.917,1557093215.058303000,1278.216228000,-62,-92,298,2412,8,0
0.942,5.371,-1.917,1557093215.160369000,1278.318294000,-58,-92,298,2412,8,0
0.923,5.32,-1.926,1557093215.262891000,1278.420816000,-58,-92,298,2412,8,0
0.923,5.32,-1.926,1557093215.365181000,1278.523106000,-58,-92,298,2412,8,0
0.896,5.249,-1.932,1557093215.471752000,1278.629677000,-64,-92,298,2412,8,0
0.896,5.249,-1.932,1557093215.574263000,1278.732188000,-66,-92,298,2412,8,0
0.879,5.201,-1.924,1557093215.676536000,1278.834461000,-67,-92,298,2412,8,0
0.879,5.201,-1.924,1557093215.778938000,1278.936863000,-79,-92,298,2412,8,0
0.857,5.138,-1.911,1557093215.877258000,1279.035183000,-65,-92,298,2412,8,0
0.857,5.138,-1.911,1557093215.983810000,1279.141735000,-58,-92,298,2412,8,0
0.841,5.078,-1.904,1557093216.081910000,1279.239835000,-58,-92,298,2412,8,0
0.841,5.078,-1.904,1557093216.188587000,1279.346512000,-59,-92,298,2412,8,0
0.818,5.031,-1.905,1557093216.291041000,1279.448966000,-59,-92,298,2412,8,0
0.818,5.031,-1.905,1557093216.391055000,1279.548980000,-62,-92,298,2412,8,0
0.799,4.975,-1.899,1557093216.495855000,1279.653780000,-61,-92,298,2412,8,0
0.799,4.975,-1.899,1557093216.598186000,1279.756111000,-61,-92,298,2412,8,0
0.782,4.922,-1.902,1557093216.700584000,1279.858509000,-62,-92,298,2412,8,0
0.782,4.922,-1.902,1557093216.802526000,1279.960451000,-63,-92,298,2412,8,0
0.769,4.866,-1.908,1557093216.901170000,1280.059095000,-62,-92,298,2412,8,0
0.769,4.866,-1.908,1557093217.007701000,1280.165626000,-61,-92,298,2412,8,0
0.747,4.808,-1.912,1557093217.110416000,1280.268341000,-61,-92,298,2412,8,0
0.747,4.808,-1.912,1557093217.212671000,1280.370596000,-66,-92,298,2412,8,0
0.728,4.747,-1.911,1557093217.310947000,1280.468872000,-64,-92,298,2412,8,0
0.728,4.747,-1.911,1557093217.413165000,1280.571090000,-61,-92,298,2412,8,0
0.706,4.691,-1.907,1557093217.515558000,1280.673483000,-58,-92,298,2412,8,0
0.706,4.691,-1.907,1557093217.622120000,1280.780045000,-56,-92,298,2412,8,0
0.688,4.634,-1.903,1557093217.665384000,1280.823309000,-55,-92,295,2412,32,0
0.688,4.634,-1.903,1557093217.720923000,1280.878848000,-54,-92,298,2412,8,0
0.688,4.634,-1.903,1557093217.826954000,1280.984879000,-55,-92,298,2412,8,0
0.672,4.585,-1.895,1557093217.929174000,1281.087099000,-54,-92,298,2412,8,0
0.672,4.585,-1.895,1557093218.029164000,1281.187089000,-56,-92,298,2412,8,0
0.652,4.527,-1.894,1557093218.134146000,1281.292071000,-58,-92,298,2412,8,0
0.627,4.473,-1.891,1557093218.238062000,1281.395987000,-60,-92,298,2412,8,0
0.627,4.473,-1.891,1557093218.334791000,1281.492716000,-58,-92,298,2412,8,0
0.608,4.42,-1.9,1557093218.441308000,1281.599233000,-57,-92,298,2412,8,0
0.608,4.42,-1.9,1557093218.543776000,1281.701701000,-59,-91,298,2412,8,0
0.6,4.363,-1.904,1557093218.642242000,1281.800167000,-61,-91,298,2412,8,0
0.6,4.363,-1.904,1557093218.678896000,1281.836821000,-61,-91,295,2412,32,0
0.6,4.363,-1.904,1557093218.748493000,1281.906418000,-58,-91,298,2412,8,0
0.577,4.302,-1.905,1557093218.851108000,1282.009033000,-59,-91,298,2412,8,0
0.577,4.302,-1.905,1557093218.953368000,1282.111293000,-58,-91,298,2412,8,0
0.562,4.253,-1.904,1557093219.052218000,1282.210143000,-59,-91,298,2412,8,0
0.562,4.253,-1.904,1557093219.158249000,1282.316174000,-58,-91,298,2412,8,0
0.545,4.21,-1.907,1557093219.260646000,1282.418571000,-58,-91,298,2412,8,0
0.545,4.21,-1.907,1557093219.358853000,1282.516778000,-58,-91,298,2412,8,0
0.533,4.183,-1.907,1557093219.461308000,1282.619233000,-58,-91,298,2412,8,0
0.533,4.183,-1.907,1557093219.501491000,1282.659416000,-55,-91,292,2412,5,0
0.533,4.183,-1.907,1557093219.506969000,1282.664894000,-55,-91,292,2412,5,0
0.533,4.183,-1.907,1557093219.565746000,1282.723671000,-58,-91,298,2412,8,0
0.533,4.183,-1.907,1557093219.605268000,1282.763193000,-56,-91,292,2412,5,0
0.526,4.173,-1.894,1557093219.664107000,1282.822032000,-59,-91,295,2412,32,0
0.526,4.173,-1.894,1557093219.666336000,1282.824261000,-59,-91,298,2412,8,0
0.526,4.173,-1.894,1557093219.700830000,1282.858755000,-56,-91,292,2412,5,0
0.526,4.173,-1.894,1557093219.705960000,1282.863885000,-56,-91,292,2412,5,0
0.526,4.173,-1.894,1557093219.713405000,1282.871330000,-57,-91,292,2412,5,0
0.526,4.173,-1.894,1557093219.716341000,1282.874266000,-57,-91,292,2412,5,0
0.526,4.173,-1.894,1557093219.768346000,1282.926271000,-59,-91,298,2412,8,0
0.526,4.155,-1.891,1557093219.870941000,1283.028866000,-61,-91,298,2412,8,0
0.526,4.155,-1.891,1557093219.973149000,1283.131074000,-62,-91,298,2412,8,0
0.514,4.141,-1.888,1557093220.081407000,1283.239332000,-62,-91,298,2412,8,0
0.514,4.141,-1.888,1557093220.182179000,1283.340104000,-65,-91,298,2412,8,0
0.517,4.127,-1.951,1557093220.280408000,1283.438333000,-64,-91,298,2412,8,0
0.517,4.127,-1.951,1557093220.386792000,1283.544717000,-61,-91,298,2412,8,0
0.524,4.124,-2.297,1557093220.488448000,1283.646373000,-60,-91,298,2412,8,0
0.524,4.124,-2.297,1557093220.515751000,1283.673676000,-60,-91,326,2412,32,0
0.524,4.124,-2.297,1557093220.517145000,1283.675070000,-60,-91,326,2412,32,0
0.524,4.124,-2.297,1557093220.591737000,1283.749662000,-61,-91,298,2412,8,0
0.52,4.117,-2.582,1557093220.665462000,1283.823387000,-62,-91,295,2412,32,0
0.52,4.117,-2.582,1557093220.690055000,1283.847980000,-61,-91,298,2412,8,0
0.526,4.117,-2.888,1557093220.793502000,1283.951427000,-63,-91,298,2412,8,0
0.526,4.117,-2.888,1557093220.898920000,1284.056845000,-63,-91,298,2412,8,0
0.501,4.119,-3.073,1557093221.099710000,1284.257635000,-63,-91,298,2412,8,0
0.501,4.119,-3.073,1557093221.202354000,1284.360279000,-63,-91,298,2412,8,0
0.48,4.116,-3.135,1557093221.308581000,1284.466506000,-61,-91,298,2412,8,0
0.442,4.125,3.129,1557093221.410918000,1284.568843000,-62,-91,298,2412,8,0
0.442,4.125,3.129,1557093221.513497000,1284.671422000,-62,-91,298,2412,8,0
0.385,4.119,3.123,1557093221.611604000,1284.769529000,-66,-91,298,2412,8,0
0.385,4.119,3.123,1557093221.718116000,1284.876041000,-64,-91,298,2412,8,0
0.331,4.119,3.129,1557093221.821631000,1284.979556000,-59,-91,298,2412,8,0
0.331,4.119,3.129,1557093221.922166000,1285.080091000,-57,-91,298,2412,8,0
0.273,4.117,3.14,1557093222.021339000,1285.179264000,-61,-91,298,2412,8,0
0.273,4.117,3.14,1557093222.123618000,1285.281543000,-63,-91,298,2412,8,0
0.273,4.117,3.14,1557093222.144937000,1285.302862000,-61,-91,286,2412,32,0
0.213,4.115,-3.136,1557093222.230163000,1285.388088000,-58,-91,298,2412,8,0
0.213,4.115,-3.136,1557093222.332591000,1285.490516000,-58,-91,298,2412,8,0
0.164,4.117,-3.141,1557093222.430807000,1285.588732000,-65,-91,298,2412,8,0
0.164,4.117,-3.141,1557093222.538245000,1285.696170000,-64,-91,298,2412,8,0
0.126,4.117,-3.142,1557093222.639969000,1285.797894000,-62,-91,298,2412,8,0
0.126,4.117,-3.142,1557093222.742328000,1285.900253000,-60,-91,298,2412,8,0
0.1,4.121,3.123,1557093222.840719000,1285.998644000,-60,-91,298,2412,8,0
0.1,4.121,3.123,1557093222.944101000,1286.102026000,-59,-91,298,2412,8,0
0.072,4.113,3.105,1557093223.051535000,1286.209460000,-59,-91,298,2412,8,0
0.072,4.113,3.105,1557093223.151630000,1286.309555000,-59,-91,298,2412,8,0
0.061,4.117,-3.039,1557093223.250075000,1286.408000000,-59,-91,298,2412,8,0
0.061,4.117,-3.039,1557093223.355855000,1286.513780000,-58,-91,298,2412,8,0
0.058,4.112,-2.721,1557093223.459137000,1286.617062000,-56,-91,298,2412,8,0
0.058,4.112,-2.721,1557093223.548633000,1286.706558000,-55,-91,228,2412,32,0
0.058,4.112,-2.721,1557093223.557255000,1286.715180000,-55,-91,298,2412,8,0
0.052,4.118,-2.401,1557093223.762042000,1286.919967000,-57,-91,298,2412,8,0
0.06,4.113,-2.074,1557093223.868553000,1287.026478000,-63,-91,298,2412,8,0
0.055,4.118,-1.811,1557093224.069426000,1287.227351000,-68,-91,298,2412,8,0
0.055,4.118,-1.811,1557093224.171813000,1287.329738000,-70,-91,298,2412,8,0
0.056,4.115,-1.513,1557093224.278272000,1287.436197000,-66,-91,298,2412,8,0
0.056,4.115,-1.513,1557093224.380630000,1287.538555000,-64,-91,298,2412,8,0
0.055,4.108,-1.216,1557093224.482078000,1287.640003000,-61,-91,298,2412,8,0
0.055,4.108,-1.216,1557093224.581293000,1287.739218000,-58,-91,298,2412,8,0
0.069,4.087,-1.102,1557093224.687954000,1287.845879000,-57,-91,298,2412,8,0
0.069,4.087,-1.102,1557093224.786042000,1287.943967000,-58,-91,298,2412,8,0
0.078,4.07,-1.077,1557093224.870128000,1288.028053000,-54,-91,292,2412,5,0
0.078,4.07,-1.077,1557093224.873076000,1288.031001000,-54,-91,292,2412,5,0
0.078,4.07,-1.077,1557093224.881994000,1288.039919000,-55,-91,292,2412,5,0
0.078,4.07,-1.077,1557093224.882090000,1288.040015000,-55,-91,292,2412,5,0
0.078,4.07,-1.077,1557093224.883005000,1288.040930000,-55,-91,292,2412,5,0
0.078,4.07,-1.077,1557093224.892481000,1288.050406000,-61,-91,298,2412,8,0
0.099,4.027,-1.075,1557093224.990893000,1288.148818000,-61,-91,298,2412,8,0
0.099,4.027,-1.075,1557093225.093241000,1288.251166000,-61,-91,298,2412,8,0
0.117,4.0,-1.063,1557093225.199933000,1288.357858000,-60,-91,298,2412,8,0
0.117,4.0,-1.063,1557093225.302418000,1288.460343000,-62,-91,298,2412,8,0
0.126,3.994,-1.084,1557093225.400612000,1288.558537000,-63,-91,298,2412,8,0
0.126,3.994,-1.084,1557093225.506998000,1288.664923000,-70,-91,298,2412,8,0
0.129,3.981,-1.029,1557093225.609413000,1288.767338000,-66,-91,298,2412,8,0
0.129,3.981,-1.029,1557093225.712016000,1288.869941000,-61,-91,298,2412,8,0
0.129,3.983,-0.732,1557093225.810064000,1288.967989000,-59,-91,298,2412,8,0
0.129,3.983,-0.732,1557093225.912366000,1289.070291000,-61,-91,298,2412,8,0
0.13,3.976,-0.41,1557093226.019561000,1289.177486000,-66,-91,298,2412,8,0
0.13,3.976,-0.41,1557093226.082623000,1289.240548000,-59,-91,292,2412,5,0
0.13,3.976,-0.41,1557093226.086852000,1289.244777000,-57,-91,292,2412,5,0
0.13,3.976,-0.41,1557093226.092735000,1289.250660000,-57,-91,292,2412,5,0
0.13,3.976,-0.41,1557093226.117208000,1289.275133000,-64,-91,298,2412,8,0
0.133,3.97,-0.109,1557093226.219563000,1289.377488000,-68,-91,298,2412,8,0
0.133,3.97,-0.109,1557093226.322110000,1289.480035000,-65,-91,298,2412,8,0
0.165,3.984,-0.034,1557093226.424585000,1289.582510000,-58,-91,298,2412,8,0
0.165,3.984,-0.034,1557093226.526857000,1289.684782000,-59,-92,298,2412,8,0
0.191,3.978,-0.014,1557093226.629274000,1289.787199000,-63,-92,298,2412,8,0
0.191,3.978,-0.014,1557093226.731648000,1289.889573000,-66,-92,298,2412,8,0
0.227,3.976,-0.006,1557093226.834274000,1289.992199000,-62,-92,298,2412,8,0
0.227,3.976,-0.006,1557093226.936554000,1290.094479000,-57,-92,298,2412,8,0
0.243,3.977,-0.129,1557093227.038911000,1290.196836000,-57,-92,298,2412,8,0
0.243,3.977,-0.129,1557093227.141382000,1290.299307000,-58,-92,298,2412,8,0
0.239,3.973,-0.441,1557093227.243656000,1290.401581000,-60,-92,298,2412,8,0
0.239,3.973,-0.441,1557093227.346082000,1290.504007000,-63,-92,298,2412,8,0
0.243,3.971,-0.756,1557093227.448461000,1290.606386000,-59,-92,298,2412,8,0
0.243,3.971,-0.756,1557093227.550949000,1290.708874000,-58,-92,298,2412,8,0
0.226,3.976,-1.066,1557093227.655021000,1290.812946000,-58,-92,298,2412,8,0
0.226,3.976,-1.066,1557093227.759881000,1290.917806000,-61,-92,298,2412,8,0
0.244,3.976,-1.381,1557093227.862270000,1291.020195000,-69,-92,298,2412,8,0
0.244,3.976,-1.381,1557093227.964595000,1291.122520000,-63,-92,298,2412,8,0
0.251,3.967,-1.646,1557093228.067168000,1291.225093000,-61,-92,298,2412,8,0
0.251,3.967,-1.646,1557093228.169508000,1291.327433000,-60,-92,298,2412,8,0
0.237,3.952,-1.76,1557093228.267722000,1291.425647000,-59,-92,298,2412,8,0
0.237,3.952,-1.76,1557093228.370015000,1291.527940000,-60,-92,298,2412,8,0
0.24,3.915,-1.82,1557093228.476385000,1291.634310000,-59,-92,298,2412,8,0
0.219,3.887,-1.843,1557093228.575467000,1291.733392000,-60,-92,298,2412,8,0
0.219,3.887,-1.843,1557093228.624810000,1291.782735000,-59,-92,502,2412,32,0
0.219,3.887,-1.843,1557093228.627332000,1291.785257000,-58,-92,574,2412,32,0
0.219,3.887,-1.843,1557093228.629313000,1291.787238000,-59,-92,511,2412,32,0
0.219,3.887,-1.843,1557093228.631661000,1291.789586000,-58,-92,570,2412,32,0
0.219,3.887,-1.843,1557093228.633826000,1291.791751000,-58,-92,511,2412,32,0
0.219,3.887,-1.843,1557093228.636100000,1291.794025000,-58,-92,550,2412,32,0
0.219,3.887,-1.843,1557093228.638193000,1291.796118000,-59,-92,511,2412,32,0
0.219,3.887,-1.843,1557093228.640615000,1291.798540000,-59,-92,582,2412,32,0
0.219,3.887,-1.843,1557093228.668163000,1291.826088000,-60,-92,564,2412,32,0
0.219,3.887,-1.843,1557093228.670194000,1291.828119000,-59,-92,566,2412,32,0
0.219,3.887,-1.843,1557093228.673457000,1291.831382000,-61,-92,566,2412,32,0
0.219,3.887,-1.843,1557093228.683954000,1291.841879000,-59,-92,298,2412,8,0
0.213,3.871,-1.818,1557093228.779677000,1291.937602000,-62,-92,298,2412,8,0
0.213,3.871,-1.818,1557093228.912853000,1292.070778000,-64,-92,298,2412,8,0
0.213,3.871,-1.818,1557093228.914944000,1292.072869000,-63,-92,502,2412,32,0
0.213,3.871,-1.818,1557093228.917283000,1292.075208000,-63,-92,574,2412,32,0
0.213,3.871,-1.818,1557093228.934070000,1292.091995000,-64,-92,511,2412,32,0
0.213,3.871,-1.818,1557093228.936395000,1292.094320000,-64,-92,570,2412,32,0
0.213,3.871,-1.818,1557093228.950138000,1292.108063000,-64,-92,582,2412,32,0
0.213,3.871,-1.818,1557093228.952310000,1292.110235000,-64,-92,511,2412,32,0
0.213,3.871,-1.818,1557093228.955808000,1292.113733000,-65,-92,550,2412,32,0
0.213,3.871,-1.818,1557093228.956654000,1292.114579000,-64,-92,511,2412,32,0
0.213,3.871,-1.818,1557093228.958932000,1292.116857000,-65,-92,566,2412,32,0
0.213,3.871,-1.818,1557093228.961297000,1292.119222000,-65,-92,566,2412,32,0
0.213,3.871,-1.818,1557093228.963610000,1292.121535000,-65,-92,564,2412,32,0
0.212,3.866,-1.8,1557093228.984496000,1292.142421000,-66,-92,298,2412,8,0
0.212,3.866,-1.8,1557093229.091195000,1292.249120000,-62,-92,298,2412,8,0
0.212,3.866,-1.8,1557093229.189346000,1292.347271000,-60,-92,298,2412,8,0
0.212,3.866,-1.8,1557093229.291854000,1292.449779000,-57,-92,298,2412,8,0
0.214,3.861,-1.802,1557093229.397372000,1292.555297000,-59,-92,298,2412,8,0
0.214,3.861,-1.802,1557093229.496514000,1292.654439000,-59,-92,298,2412,8,0
0.212,3.862,-1.804,1557093229.598941000,1292.756866000,-58,-92,298,2412,8,0
0.212,3.862,-1.804,1557093229.701356000,1292.859281000,-57,-92,298,2412,8,0
0.212,3.863,-1.952,1557093229.806930000,1292.964855000,-55,-92,298,2412,8,0
0.212,3.863,-1.952,1557093229.910328000,1293.068253000,-55,-92,298,2412,8,0
0.219,3.864,-2.287,1557093230.008506000,1293.166431000,-56,-92,298,2412,8,0
0.219,3.864,-2.287,1557093230.110983000,1293.268908000,-60,-92,298,2412,8,0
0.222,3.851,-2.597,1557093230.213929000,1293.371854000,-61,-92,298,2412,8,0
0.222,3.851,-2.597,1557093230.322099000,1293.480024000,-63,-92,298,2412,8,0
0.223,3.858,-2.896,1557093230.422064000,1293.579989000,-64,-92,298,2412,8,0
0.223,3.858,-2.896,1557093230.520575000,1293.678500000,-66,-92,298,2412,8,0
0.215,3.866,3.072,1557093230.627042000,1293.784967000,-67,-92,298,2412,8,0
0.215,3.866,3.072,1557093230.729532000,1293.887457000,-71,-92,298,2412,8,0
0.215,3.854,2.754,1557093230.827790000,1293.985715000,-67,-92,298,2412,8,0
0.215,3.854,2.754,1557093230.930158000,1294.088083000,-67,-92,298,2412,8,0
0.209,3.861,2.455,1557093231.038310000,1294.196235000,-74,-92,298,2412,8,0
0.209,3.861,2.455,1557093231.139141000,1294.297066000,-66,-92,298,2412,8,0
0.212,3.869,2.372,1557093231.241553000,1294.399478000,-62,-92,298,2412,8,0
0.212,3.869,2.372,1557093231.339690000,1294.497615000,-59,-92,298,2412,8,0
0.215,3.867,2.387,1557093231.444429000,1294.602354000,-59,-92,298,2412,8,0
0.201,3.88,2.375,1557093231.546748000,1294.704673000,-66,-92,298,2412,8,0
0.201,3.88,2.375,1557093231.651045000,1294.808970000,-67,-92,298,2412,8,0
0.182,3.897,2.367,1557093231.753514000,1294.911439000,-61,-92,298,2412,8,0
0.182,3.897,2.367,1557093231.851697000,1295.009622000,-59,-92,298,2412,8,0
0.152,3.919,2.357,1557093231.961963000,1295.119888000,-59,-92,298,2412,8,0
0.152,3.919,2.357,1557093232.060561000,1295.218486000,-60,-92,298,2412,8,0
0.152,3.919,2.357,1557093232.146108000,1295.304033000,-61,-92,286,2412,32,0
0.152,3.919,2.357,1557093232.158906000,1295.316831000,-61,-92,298,2412,8,0
0.129,3.941,2.341,1557093232.261485000,1295.419410000,-58,-92,298,2412,8,0
0.106,3.976,2.312,1557093232.367093000,1295.525018000,-56,-92,298,2412,8,0
0.106,3.976,2.312,1557093232.470524000,1295.628449000,-56,-92,298,2412,8,0
0.079,4.005,2.257,1557093232.572207000,1295.730132000,-59,-92,298,2412,8,0
0.079,4.005,2.257,1557093232.670876000,1295.828801000,-64,-92,298,2412,8,0
0.051,4.042,2.208,1557093232.773272000,1295.931197000,-65,-92,298,2412,8,0
0.051,4.042,2.208,1557093232.875761000,1296.033686000,-69,-92,298,2412,8,0
0.027,4.069,2.154,1557093232.978157000,1296.136082000,-69,-92,298,2412,8,0
0.027,4.069,2.154,1557093233.080580000,1296.238505000,-65,-92,298,2412,8,0
0.004,4.099,2.203,1557093233.187061000,1296.344986000,-64,-92,298,2412,8,0
